serie_id,serie,indicador,unidade,periodicidade,data_referencia,ano,mes,valor
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-02-22,2018,2,3.2598
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-02-23,2018,2,3.2417
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-02-26,2018,2,3.2351
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-02-27,2018,2,3.2383
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-02-28,2018,2,3.2449
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-01,2018,3,3.262
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-02,2018,3,3.2614
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-05,2018,3,3.2582
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-06,2018,3,3.2246
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-07,2018,3,3.2318
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-08,2018,3,3.2518
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-09,2018,3,3.2496
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-12,2018,3,3.2606
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-13,2018,3,3.2492
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-14,2018,3,3.2584
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-15,2018,3,3.2859
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-16,2018,3,3.2905
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-19,2018,3,3.2911
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-20,2018,3,3.2981
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-21,2018,3,3.2921
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-22,2018,3,3.3033
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-23,2018,3,3.3041
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-26,2018,3,3.3034
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-27,2018,3,3.3256
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-28,2018,3,3.338
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-03-29,2018,3,3.3238
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-02,2018,4,3.3104
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-03,2018,4,3.3139
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-04,2018,4,3.3538
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-05,2018,4,3.3196
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-06,2018,4,3.3666
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-09,2018,4,3.3903
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-10,2018,4,3.4195
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-11,2018,4,3.4052
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-12,2018,4,3.3858
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-13,2018,4,3.4105
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-16,2018,4,3.4263
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-17,2018,4,3.4041
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-18,2018,4,3.3844
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-19,2018,4,3.3977
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-20,2018,4,3.4101
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-23,2018,4,3.4421
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-24,2018,4,3.4667
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-25,2018,4,3.504
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-26,2018,4,3.4977
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-27,2018,4,3.4676
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-04-30,2018,4,3.4811
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-02,2018,5,3.5424
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-03,2018,5,3.5484
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-04,2018,5,3.5308
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-07,2018,5,3.5458
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-08,2018,5,3.5788
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-09,2018,5,3.5943
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-10,2018,5,3.5566
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-11,2018,5,3.5716
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-14,2018,5,3.6097
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-15,2018,5,3.6753
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-16,2018,5,3.6803
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-17,2018,5,3.6874
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-18,2018,5,3.7503
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-21,2018,5,3.7072
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-22,2018,5,3.6502
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-23,2018,5,3.6507
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-24,2018,5,3.6436
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-25,2018,5,3.6587
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-28,2018,5,3.7092
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-29,2018,5,3.7289
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-05-30,2018,5,3.737
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-01,2018,6,3.7413
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-04,2018,6,3.7424
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-05,2018,6,3.7752
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-06,2018,6,3.8193
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-07,2018,6,3.9
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-08,2018,6,3.7859
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-11,2018,6,3.6913
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-12,2018,6,3.7044
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-13,2018,6,3.7054
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-14,2018,6,3.7057
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-15,2018,6,3.7738
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-18,2018,6,3.7543
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-19,2018,6,3.7566
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-20,2018,6,3.7335
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-21,2018,6,3.7894
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-22,2018,6,3.7663
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-25,2018,6,3.776
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-26,2018,6,3.7721
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-27,2018,6,3.8358
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-28,2018,6,3.8521
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-06-29,2018,6,3.8558
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-02,2018,7,3.9055
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-03,2018,7,3.892
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-04,2018,7,3.9058
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-05,2018,7,3.9192
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-06,2018,7,3.9264
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-09,2018,7,3.8692
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-10,2018,7,3.8452
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-11,2018,7,3.8417
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-12,2018,7,3.8564
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-13,2018,7,3.8745
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-16,2018,7,3.8579
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-17,2018,7,3.8671
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-18,2018,7,3.8474
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-19,2018,7,3.8847
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-20,2018,7,3.7793
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-23,2018,7,3.7915
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-24,2018,7,3.7459
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-25,2018,7,3.712
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-26,2018,7,3.7243
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-27,2018,7,3.7164
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-30,2018,7,3.7155
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-07-31,2018,7,3.7549
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-01,2018,8,3.7491
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-02,2018,8,3.7645
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-03,2018,8,3.7201
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-06,2018,8,3.7214
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-07,2018,8,3.7118
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-08,2018,8,3.7519
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-09,2018,8,3.803
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-10,2018,8,3.8472
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-13,2018,8,3.8988
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-14,2018,8,3.8812
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-15,2018,8,3.9134
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-16,2018,8,3.881
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-17,2018,8,3.9389
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-20,2018,8,3.943
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-21,2018,8,3.9873
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-22,2018,8,4.074
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-23,2018,8,4.0727
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-24,2018,8,4.0854
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-27,2018,8,4.0687
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-28,2018,8,4.1192
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-29,2018,8,4.1353
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-30,2018,8,4.1812
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-08-31,2018,8,4.1353
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-03,2018,9,4.1279
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-04,2018,9,4.1652
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-05,2018,9,4.1609
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-06,2018,9,4.146
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-10,2018,9,4.1007
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-11,2018,9,4.1641
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-12,2018,9,4.1259
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-13,2018,9,4.1637
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-14,2018,9,4.1879
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-17,2018,9,4.1695
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-18,2018,9,4.1369
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-19,2018,9,4.1351
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-20,2018,9,4.0997
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-21,2018,9,4.0728
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-24,2018,9,4.0594
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-25,2018,9,4.1286
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-26,2018,9,4.057
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-27,2018,9,4.0092
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-09-28,2018,9,4.0039
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-01,2018,10,4.0273
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-02,2018,10,3.9505
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-03,2018,10,3.8542
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-04,2018,10,3.9047
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-05,2018,10,3.8699
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-08,2018,10,3.7588
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-09,2018,10,3.7391
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-10,2018,10,3.751
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-11,2018,10,3.746
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-15,2018,10,3.7332
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-16,2018,10,3.7079
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-17,2018,10,3.7008
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-18,2018,10,3.6963
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-19,2018,10,3.7079
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-22,2018,10,3.6903
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-23,2018,10,3.708
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-24,2018,10,3.706
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-25,2018,10,3.7014
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-26,2018,10,3.6753
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-29,2018,10,3.6368
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-30,2018,10,3.7019
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-10-31,2018,10,3.7177
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-01,2018,11,3.6973
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-05,2018,11,3.7048
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-06,2018,11,3.7492
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-07,2018,11,3.7592
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-08,2018,11,3.7391
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-09,2018,11,3.7506
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-12,2018,11,3.7478
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-13,2018,11,3.7792
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-14,2018,11,3.7924
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-16,2018,11,3.7525
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-19,2018,11,3.7553
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-20,2018,11,3.7591
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-21,2018,11,3.7872
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-22,2018,11,3.8103
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-23,2018,11,3.8081
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-26,2018,11,3.8655
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-27,2018,11,3.8925
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-28,2018,11,3.8631
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-29,2018,11,3.8568
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-11-30,2018,11,3.8633
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-03,2018,12,3.8285
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-04,2018,12,3.8313
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-05,2018,12,3.8561
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-06,2018,12,3.9178
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-07,2018,12,3.8964
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-10,2018,12,3.911
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-11,2018,12,3.9013
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-12,2018,12,3.8629
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-13,2018,12,3.879
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-14,2018,12,3.909
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-17,2018,12,3.9121
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-18,2018,12,3.8997
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-19,2018,12,3.8907
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-20,2018,12,3.8443
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-21,2018,12,3.8671
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-24,2018,12,3.8855
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-26,2018,12,3.9258
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-27,2018,12,3.933
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-28,2018,12,3.8748
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2018-12-31,2018,12,3.8748
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-02,2019,1,3.8595
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-03,2019,1,3.7683
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-04,2019,1,3.7627
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-07,2019,1,3.7062
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-08,2019,1,3.7208
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-09,2019,1,3.6931
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-10,2019,1,3.6869
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-11,2019,1,3.7141
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-14,2019,1,3.726
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-15,2019,1,3.7049
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-16,2019,1,3.7197
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-17,2019,1,3.7591
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-18,2019,1,3.7486
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-21,2019,1,3.7705
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-22,2019,1,3.7615
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-23,2019,1,3.7994
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-24,2019,1,3.7815
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-25,2019,1,3.7626
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-28,2019,1,3.7676
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-29,2019,1,3.737
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-30,2019,1,3.7151
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-01-31,2019,1,3.6519
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-01,2019,2,3.6694
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-04,2019,2,3.6756
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-05,2019,2,3.6741
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-06,2019,2,3.7019
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-07,2019,2,3.7193
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-08,2019,2,3.7184
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-11,2019,2,3.7391
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-12,2019,2,3.7296
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-13,2019,2,3.7277
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-14,2019,2,3.7756
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-15,2019,2,3.7155
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-18,2019,2,3.7316
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-19,2019,2,3.7206
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-20,2019,2,3.71
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-21,2019,2,3.7595
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-22,2019,2,3.743
1,dolar_venda,Taxa de câmbio - dólar americano (venda),R$/US$,diaria,2019-02-25,2019,2,3.7285
